ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,357.37,+1.17%,+3.25%,-4.99%,+13.54%,+101%,3287.981,1.237,27.24,31.75,34024733,272433633,847003633,25.0,1.53,strong_buy,1.44,1.17,101.17,1.17,1011.7,11.7,10117.0,117.0,3.25,103.25,3.25,1032.5,32.5,10325.0,325.0,-4.99,95.01,-4.99,950.1,-49.9,9501.0,-499.0,13.54,113.54,13.54,1135.4,135.4,11354.0,1354.0,101.0,201.0,101.0,2010.0,1010.0,20100.0,10100.0,Tech stocks today: Tech stocks recover as second quarter comes to a close,Yahoo Finance,2026-06-29,0.0,"AMD stock jumps, Circle plummets on stablecoin competition",Yahoo Finance Video,2026-06-30,0.0,Waymo and Uber make critical robotaxi move in major U.S. market,TheStreet,2026-06-30,-0.377,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,373.02,+0.44%,-0.25%,-19.00%,-20.78%,-25%,2089.244,1.103,22.19,39.25,43820658,391941058,1016689258,99.0,1.28,strong_buy,1.34,0.44,100.44,0.44,1004.4,4.4,10044.0,44.0,-0.25,99.75,-0.25,997.5,-2.5,9975.0,-25.0,-19.0,81.0,-19.0,810.0,-190.0,8100.0,-1900.0,-20.78,79.22,-20.78,792.2,-207.8,7922.0,-2078.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,Were the Mag 7 more like the Lag 7 in Q2 2026?,Yahoo Finance Video,2026-06-30,0.033,"'The jury's still out' on AI winners and losers, investor says",Reuters Videos,2026-06-30,-0.077,Where Arista Networks Stock Is Most Exposed,Trefis,2026-06-30,-0.151,,,,,,,,,,
AMZN,Amazon,AI,hyperscalers,NASDAQ,238.34,-0.84%,+1.81%,-8.77%,+5.23%,+9%,1933.091,1.444,31.4,50.4,65198589,539146589,1312796189,,1.01,strong_buy,1.34,-0.84,99.16,-0.84,991.6,-8.4,9916.0,-84.0,1.81,101.81,1.81,1018.1,18.1,10181.0,181.0,-8.77,91.23,-8.77,912.3,-87.7,9123.0,-877.0,5.23,105.23,5.23,1052.3,52.3,10523.0,523.0,9.0,109.0,9.0,1090.0,90.0,10900.0,900.0,Best credit cards for shopping on Amazon (July 2026),Yahoo Personal Finance,2025-11-19,0.818,Investors are abandoning Mag7 stocks as AI boom transforms,TheStreet,2026-06-30,-0.382,What Could Send Google Stock Into A New Gear?,Trefis,2026-06-30,0.0,,,,,,,,,,
META,Meta Platforms,AI,hyperscalers,NASDAQ,563.29,-0.03%,+0.19%,-6.10%,-13.24%,-22%,1078.092,1.229,20.48,16.96,15879159,80690459,394979759,37.0,1.37,strong_buy,1.31,-0.03,99.97,-0.03,999.7,-0.3,9997.0,-3.0,0.19,100.19,0.19,1001.9,1.9,10019.0,19.0,-6.1,93.9,-6.1,939.0,-61.0,9390.0,-610.0,-13.24,86.76,-13.24,867.6,-132.4,8676.0,-1324.0,-22.0,78.0,-22.0,780.0,-220.0,7800.0,-2200.0,What to know about Anthropic's new Claude 'Sonnet 5' AI model,Yahoo Finance Video,2026-06-30,0.0,Where Arista Networks Stock Is Most Exposed,Trefis,2026-06-30,-0.151,Investors are abandoning Mag7 stocks as AI boom transforms,TheStreet,2026-06-30,-0.382,,,,,,,,,,
IREN,Iris Energy,AI,ai-compute,NASDAQ,45.73,-1.03%,-16.43%,-30.00%,+7.10%,+201%*,12.322,4.232,59.39,44.94,28100823,188448823,908592523,,18.63,buy,1.75,-1.03,98.97,-1.03,989.7,-10.3,9897.0,-103.0,-16.43,83.57,-16.43,835.7,-164.3,8357.0,-1643.0,-30.0,70.0,-30.0,700.0,-300.0,7000.0,-3000.0,7.1,107.1,7.1,1071.0,71.0,10710.0,710.0,201.0,301.0,201.0,3010.0,2010.0,30100.0,20100.0,Australian cloud company pays millions for spot on Warriors jersey,Axios Media,2026-06-30,0.0,Another crypto firm joins Russell 1000,TheStreet,2026-06-29,0.0,IREN Shares Gain After Joining the Russell 1000 Index (IREN),InvestorsHub,2026-06-29,0.681,,,,,,,,,,
CORZ,Core Scientific,AI,ai-compute,NASDAQ,25.59,-1.24%,-12.24%,-10.37%,+60.04%,+50%*,6.133,5.484,,14.07,12584006,67514406,260649106,,26.61,strong_buy,1.39,-1.24,98.76,-1.24,987.6,-12.4,9876.0,-124.0,-12.24,87.76,-12.24,877.6,-122.4,8776.0,-1224.0,-10.37,89.63,-10.37,896.3,-103.7,8963.0,-1037.0,60.04,160.04,60.04,1600.4,600.4,16004.0,6004.0,50.0,150.0,50.0,1500.0,500.0,15000.0,5000.0,Leopold Aschenbrenner’s Situational Awareness Top AI Pick-And-Shovel Stock Pick in 2026,Insider Monkey,2026-06-25,0.202,Leopold Aschenbrenner’s Situational Awareness Likes This Crypto Stock Despite Bitcoin Declines,Insider Monkey,2026-06-25,0.421,These 3 Bitcoin Miner Stocks Are Riding the AI Data Center Boom,MarketBeat,2026-06-22,0.0,,,,,,,,,,
WULF,TeraWulf,AI,ai-compute,NASDAQ,24.7,-3.44%,-14.18%,-3.74%,+93.88%,+476%*,9.228,4.256,,30.25,24191307,166442307,589338107,,25.82,strong_buy,1.33,-3.44,96.56,-3.44,965.6,-34.4,9656.0,-344.0,-14.18,85.82,-14.18,858.2,-141.8,8582.0,-1418.0,-3.74,96.26,-3.74,962.6,-37.4,9626.0,-374.0,93.88,193.88,93.88,1938.8,938.8,19388.0,9388.0,476.0,576.0,476.0,5760.0,4760.0,57600.0,47600.0,Is TeraWulf Inc. (WULF) A Good Stock To Buy Now?,Insider Monkey,2026-06-29,0.44,Why WULF Stock Still Has 40% Upside After Nearly 500% Surge In Past 12 Months — Here’s What Citi Says,Stocktwits,2026-06-29,0.0,TeraWulf gains bullish initiation from Citi on AI data center growth outlook,Investing.com,2026-06-29,0.612,,,,,,,,,,
HUT,Hut 8 Mining,AI,ai-compute,NASDAQ,115.44,-2.99%,-4.20%,-12.79%,+125.17%,+540%,9.801,6.044,,4.82,3169268,25756068,88285068,,13.05,strong_buy,1.29,-2.99,97.01,-2.99,970.1,-29.9,9701.0,-299.0,-4.2,95.8,-4.2,958.0,-42.0,9580.0,-420.0,-12.79,87.21,-12.79,872.1,-127.9,8721.0,-1279.0,125.17,225.17,125.17,2251.7,1251.7,22517.0,12517.0,540.0,640.0,540.0,6400.0,5400.0,64000.0,54000.0,"A $27M-Per-Megawatt Data Center Deal Just Gave Bitcoin Miners A Price Tag — And VanEck Says CIFR, HUT Are Way Too Cheap",Stocktwits,2026-06-30,0.0,Hut 8 (HUT) Soars 4.5%: Is Further Upside Left in the Stock?,Zacks,2026-06-29,0.0,Weekly Wrap: Bitcoin Nears Two-Year Low,CryptoProwl,2026-06-26,-0.273,8,strong_buy,0.699,"Hut 8 is up +139.95% YTD, +561% 1Y, and +4.57% 1M with a strong_buy consensus (score 1.29). Despite high beta of 6.04, its 1D gain of +3.88% signals resilience in AI compute demand.",+140% YTD; strong_buy (1.29); +3.9% 1D gain; AI compute demand,,,,,
SMCI,Super Micro Computer,AI,ai-compute,NASDAQ,29.33,+2.73%,-11.97%,-37.44%,-5.26%,-40%,14.305,1.869,15.44,49.85,55428991,293052391,1568977791,,19.42,hold,2.84,2.73,102.73,2.73,1027.3,27.3,10273.0,273.0,-11.97,88.03,-11.97,880.3,-119.7,8803.0,-1197.0,-37.44,62.56,-37.44,625.6,-374.4,6256.0,-3744.0,-5.26,94.74,-5.26,947.4,-52.6,9474.0,-526.0,-40.0,60.0,-40.0,600.0,-400.0,6000.0,-4000.0,"AMD, Sandisk, AeroVironment, Air Products, Strategy, and More Stocks That Explain Today’s Market",Barrons.com,2026-06-30,0.0,"Stocks to Watch: Strategy, Super Micro, Nike",The Wall Street Journal,2026-06-30,0.599,Super Micro’s Problems Are a ‘Slam Dunk’ for Dell Stock,Barrons.com,2026-06-30,0.296,,,,,,,,,,
DELL,Dell Technologies,AI,ai-compute,NYSE,431.46,+4.20%,+0.86%,-7.40%,+240.13%,+241%,210.198,1.378,34.35,8.76,5504989,42652889,210749489,61.0,5.23,buy,1.78,4.2,104.2,4.2,1042.0,42.0,10420.0,420.0,0.86,100.86,0.86,1008.6,8.6,10086.0,86.0,-7.4,92.6,-7.4,926.0,-74.0,9260.0,-740.0,240.13,340.13,240.13,3401.3,2401.3,34013.0,24013.0,241.0,341.0,241.0,3410.0,2410.0,34100.0,24100.0,Where Arista Networks Stock Is Most Exposed,Trefis,2026-06-30,-0.151,"Top Stock Reports for Microsoft, Exxon Mobil & Dell",Zacks,2026-06-30,0.202,Super Micro’s Problems Are a ‘Slam Dunk’ for Dell Stock,Barrons.com,2026-06-30,0.296,4,strong_buy,1.0,"Dell is up +214.93% YTD with strong 1M momentum of +30.84%, a P/E of 31.86, and the highest news sentiment (0.499) among the requested tickers. As a leading AI server provider, it is well-positioned in the AI compute buildout.",+215% YTD; +30.8% 1M momentum; news sentiment 0.499; P/E 31.86,,,,,
COHR,Coherent Corp,AI,fibre-optical,NYSE,394.47,+1.64%,+3.48%,+8.70%,+102.99%,+352%,58.188,2.054,186.95,6.17,4398953,28534253,131964953,,5.36,buy,1.57,1.64,101.64,1.64,1016.4,16.4,10164.0,164.0,3.48,103.48,3.48,1034.8,34.8,10348.0,348.0,8.7,108.7,8.7,1087.0,87.0,10870.0,870.0,102.99,202.99,102.99,2029.9,1029.9,20299.0,10299.0,352.0,452.0,352.0,4520.0,3520.0,45200.0,35200.0,AXT's China AI Opportunity: Hidden Growth Driver or Geopolitical Risk?,Zacks,2026-06-30,0.511,These 7 Stocks Will Solve AI’s Most Important Bottleneck,24/7 Wall St.,2026-06-29,0.439,"Moderna, Nvidia, Sandisk, Palantir, ON Semi, and More Stocks That Explain Today’s Market",Barrons.com,2026-06-26,0.0,,,,,,,,,,
LITE,Lumentum Holdings,AI,fibre-optical,NASDAQ,858.06,+1.35%,+3.64%,-5.19%,+122.23%,+831%,50.333,1.479,150.54,6.05,4179391,27880491,128476291,,13.22,buy,1.56,1.35,101.35,1.35,1013.5,13.5,10135.0,135.0,3.64,103.64,3.64,1036.4,36.4,10364.0,364.0,-5.19,94.81,-5.19,948.1,-51.9,9481.0,-519.0,122.23,222.23,122.23,2222.3,1222.3,22223.0,12223.0,831.0,931.0,831.0,9310.0,8310.0,93100.0,83100.0,These 7 Stocks Will Solve AI’s Most Important Bottleneck,24/7 Wall St.,2026-06-29,0.439,"Nvidia, Micron, AMD Lead Chip Selloff on OpenAI IPO Delay Report Rattles Tech",GuruFocus.com,2026-06-26,-0.318,Fabrinet Is Becoming a Quiet Winner in the AI Optics Buildout,MarketBeat,2026-06-26,0.586,,,,,,,,,,
AAOI,Applied Optoelectronics,AI,fibre-optical,NASDAQ,148.16,-0.70%,+0.49%,-20.20%,+274.14%,+492%,8.964,3.671,,12.96,7256943,61678843,303387643,,13.24,buy,2.33,-0.7,99.3,-0.7,993.0,-7.0,9930.0,-70.0,0.49,100.49,0.49,1004.9,4.9,10049.0,49.0,-20.2,79.8,-20.2,798.0,-202.0,7980.0,-2020.0,274.14,374.14,274.14,3741.4,2741.4,37414.0,27414.0,492.0,592.0,492.0,5920.0,4920.0,59200.0,49200.0,AAOI Rides on Datacenter and CATV Businesses: More Growth Ahead?,Zacks,2026-06-30,0.439,Applied Optoelectronics (AAOI) Stock After Recent Pullback And Conflicting Valuation Signals,Simply Wall St.,2026-06-26,-0.402,Applied Optoelectronics (AAOI) Lands Mediacom DOCSIS 4.0 Role And Expands AI Capacity,Simply Wall St.,2026-06-26,0.103,,,,,,,,,,
FN,Fabrinet,AI,fibre-optical,NYSE,562.08,+6.41%,-3.68%,-9.69%,+17.24%,+83%,15.185,1.171,48.37,0.95,783100,10623000,24415800,,9.1,buy,1.78,6.41,106.41,6.41,1064.1,64.1,10641.0,641.0,-3.68,96.32,-3.68,963.2,-36.8,9632.0,-368.0,-9.69,90.31,-9.69,903.1,-96.9,9031.0,-969.0,17.24,117.24,17.24,1172.4,172.4,11724.0,1724.0,83.0,183.0,83.0,1830.0,830.0,18300.0,8300.0,Fabrinet's AI Push Bodes Well: Is There Scope for More Upside?,Zacks,2026-06-26,0.273,Fabrinet Is Becoming a Quiet Winner in the AI Optics Buildout,MarketBeat,2026-06-26,0.586,Is FN Stock Worth Betting on at a Premium or Should Investors Wait?,Zacks,2026-06-22,0.226,,,,,,,,,,
MTSI,MACOM Technology,AI,dsp-semi,NASDAQ,380.37,+2.68%,+2.21%,+7.51%,+117.40%,+171%,21.881,1.662,161.86,1.48,2173036,11610436,39998836,,4.3,buy,1.6,2.68,102.68,2.68,1026.8,26.8,10268.0,268.0,2.21,102.21,2.21,1022.1,22.1,10221.0,221.0,7.51,107.51,7.51,1075.1,75.1,10751.0,751.0,117.4,217.4,117.4,2174.0,1174.0,21740.0,11740.0,171.0,271.0,171.0,2710.0,1710.0,27100.0,17100.0,What's Driving MaxLinear's End-Market Strength Ahead of Q2 Earnings?,Zacks,2026-06-30,0.494,1 Unpopular Stock That Deserves a Second Chance and 2 We Question,StockStory,2026-06-25,0.25,How MACOM Technology Solutions (MTSI) Is Using Hot Via Packaging to Support Faster AI Networking Components,Insider Monkey,2026-06-24,0.527,,,,,,,,,,
SMTC,Semtech,AI,dsp-semi,NASDAQ,161.85,+5.10%,-0.88%,+8.20%,+115.05%,+259%,11.367,2.324,,3.51,2495047,30507447,94390947,,9.02,strong_buy,1.36,5.1,105.1,5.1,1051.0,51.0,10510.0,510.0,-0.88,99.12,-0.88,991.2,-8.8,9912.0,-88.0,8.2,108.2,8.2,1082.0,82.0,10820.0,820.0,115.05,215.05,115.05,2150.5,1150.5,21505.0,11505.0,259.0,359.0,259.0,3590.0,2590.0,35900.0,25900.0,Semtech (SMTC) Is Down 5.4% After Raising Guidance on an Earnings Beat - What's Changed,Simply Wall St.,2026-06-27,0.0,Semtech (SMTC) Up 0.8% Since Last Earnings Report: Can It Continue?,Zacks,2026-06-25,0.0,Wall Street Analysts See a 29.51% Upside in Semtech (SMTC): Can the Stock Really Move This High?,Zacks,2026-06-25,0.0,,,,,,,,,,
CRDO,Credo Technology,AI,dsp-semi,NASDAQ,271.95,+10.99%,-0.02%,+20.28%,+89.88%,+180%,38.236,3.229,108.35,8.5,7968589,71565189,246594989,,5.71,strong_buy,1.32,10.99,110.99,10.99,1109.9,109.9,11099.0,1099.0,-0.02,99.98,-0.02,999.8,-0.2,9998.0,-2.0,20.28,120.28,20.28,1202.8,202.8,12028.0,2028.0,89.88,189.88,89.88,1898.8,898.8,18988.0,8988.0,180.0,280.0,180.0,2800.0,1800.0,28000.0,18000.0,Stock Market Today: Dow Closes At A Record High; SpaceX Extends Win Streak (Live Coverage),Investor's Business Daily,2026-06-30,0.649,Small-Cap Stocks Are Crushing the S&P 500. Here Are 4 Active ETFs to Play the Rally.,Barrons.com,2026-06-30,0.382,What Astera Labs Stock Was Telling You About Its AI Fabric Ambitions,Trefis,2026-06-30,0.0,7,strong_buy,0.68,"Credo Technology has a strong_buy analyst consensus (score 1.32), +66.18% YTD, and +7.58% 1M momentum. With news sentiment of 0.183 and exposure to SpaceX neocloud demand, it is a key beneficiary of AI connectivity growth despite recent 1D pullback.",strong_buy (1.32); +66% YTD; +7.6% 1M; SpaceX AI demand,,,,,
MXL,MaxLinear,AI,dsp-semi,NASDAQ,128.03,+16.52%,+43.72%,+48.48%,+591.68%,+664%,8.644,3.996,,4.95,6084666,26036166,88996266,,4.84,none,,16.52,116.52,16.52,1165.2,165.2,11652.0,1652.0,43.72,143.72,43.72,1437.2,437.2,14372.0,4372.0,48.48,148.48,48.48,1484.8,484.8,14848.0,4848.0,591.68,691.68,591.68,6916.8,5916.8,69168.0,59168.0,664.0,764.0,664.0,7640.0,6640.0,76400.0,66400.0,What's Driving MaxLinear's End-Market Strength Ahead of Q2 Earnings?,Zacks,2026-06-30,0.494,Infrastructure Takes Center Stage for MaxLinear: What Lies Ahead?,Zacks,2026-06-23,-0.421,"Dow Jones Futures: Iran Says Hormuz Closed But New Talks To Start; Nvidia, SpaceX Are Stocks To Watch",Investor's Business Daily,2026-06-21,0.0,3,strong_buy,1.0,"MaxLinear is up +421.88% YTD and +580% 1Y, with 1W momentum of +8.83% and positive news sentiment 0.316. Its +3.32% 1D gain stands out against sector weakness, indicating resilient AI infrastructure demand.",+422% YTD; +8.8% 1W gain; positive news sentiment; resilient 1D gain,,,,,
KEYS,Keysight Technologies,AI,test-equip,NYSE,350.07,+3.06%,-0.71%,+6.08%,+69.45%,+107%,45.107,1.221,56.28,1.5,943045,10982645,34722745,,1.97,buy,1.77,3.06,103.06,3.06,1030.6,30.6,10306.0,306.0,-0.71,99.29,-0.71,992.9,-7.1,9929.0,-71.0,6.08,106.08,6.08,1060.8,60.8,10608.0,608.0,69.45,169.45,69.45,1694.5,694.5,16945.0,6945.0,107.0,207.0,107.0,2070.0,1070.0,20700.0,10700.0,"Breakout Watch: This Firm Helps Nvidia, TSM And Intel Bring AI Ideas To Market",Investor's Business Daily,2026-06-26,0.382,Keysight Technologies (KEYS) Benefits from Multiple Tailwinds,Insider Monkey,2026-06-25,0.382,Keysight Technologies (KEYS) Rallied on Earnings Beat and Improved Outlook,Insider Monkey,2026-06-25,0.477,,,,,,,,,,
VIAV,Viavi Solutions,AI,test-equip,NASDAQ,47.75,+1.33%,-4.44%,+0.55%,+163.09%,+367%,8.881,1.188,,7.63,6485546,58221146,198462346,,8.33,none,,1.33,101.33,1.33,1013.3,13.3,10133.0,133.0,-4.44,95.56,-4.44,955.6,-44.4,9556.0,-444.0,0.55,100.55,0.55,1005.5,5.5,10055.0,55.0,163.09,263.09,163.09,2630.9,1630.9,26309.0,16309.0,367.0,467.0,367.0,4670.0,3670.0,46700.0,36700.0,HLIT Stock Lags Industry in the Past Year: An Opportunity to Buy?,Zacks,2026-06-30,0.077,"Viavi Solutions (VIAV): Buy, Sell, or Hold Post Q1 Earnings?",StockStory,2026-06-29,0.178,VIAVI Solutions (VIAV) Launches TETRA MS Base Station Simulator for CX300 Service Monitor,Insider Monkey,2026-06-28,0.178,,,,,,,,,,
AXTI,AXT Inc,AI,materials,NASDAQ,72.08,+1.24%,-7.48%,-34.20%,+330.07%,+3455%,3.556,1.811,,11.61,4989645,51380345,207439245,,12.14,buy,1.8,1.24,101.24,1.24,1012.4,12.4,10124.0,124.0,-7.48,92.52,-7.48,925.2,-74.8,9252.0,-748.0,-34.2,65.8,-34.2,658.0,-342.0,6580.0,-3420.0,330.07,430.07,330.07,4300.7,3300.7,43007.0,33007.0,3455.0,3555.0,3455.0,35550.0,34550.0,355500.0,345500.0,AXT's China AI Opportunity: Hidden Growth Driver or Geopolitical Risk?,Zacks,2026-06-30,0.511,AXT vs. DIOD: Which Emerging Chip Stock Looks More Attractive in 2026?,Zacks,2026-06-25,0.493,Can AXTI Deliver Its Biggest Indium Phosphide Quarter Ever?,Zacks,2026-06-24,0.0,,,,,,,,,,
AMGN,Amgen,Biotech,large-cap,NASDAQ,362.12,+1.17%,+4.35%,+10.02%,+12.13%,+24%,147.357,0.416,25.16,2.79,2237859,13042859,66038159,280.0,2.26,buy,2.46,1.17,101.17,1.17,1011.7,11.7,10117.0,117.0,4.35,104.35,4.35,1043.5,43.5,10435.0,435.0,10.02,110.02,10.02,1100.2,100.2,11002.0,1002.0,12.13,112.13,12.13,1121.3,121.3,11213.0,1213.0,24.0,124.0,24.0,1240.0,240.0,12400.0,2400.0,Amgen (AMGN) Faces EU Push To Revoke Tavneos Approval,Simply Wall St.,2026-06-30,0.477,Amgen Faces Fresh Pressure After NEJM Retracts Trial Behind $459 Million Drug,GuruFocus.com,2026-06-30,0.026,Investors Heavily Search Amgen Inc. (AMGN): Here is What You Need to Know,Zacks,2026-06-30,0.0,,,,,,,,,,
GILD,Gilead Sciences,Biotech,large-cap,NASDAQ,126.34,+0.09%,+1.03%,-3.00%,+5.17%,+13%,118.269,0.331,17.19,7.12,7130551,48595851,195485351,260.0,1.92,buy,1.67,0.09,100.09,0.09,1000.9,0.9,10009.0,9.0,1.03,101.03,1.03,1010.3,10.3,10103.0,103.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,5.17,105.17,5.17,1051.7,51.7,10517.0,517.0,13.0,113.0,13.0,1130.0,130.0,11300.0,1300.0,Imviva Biotech Granted FDA IDE Authorization for Cancer Treatment Trial,Exec Edge,2026-06-30,-0.527,Gilead (GILD) Moves 3.3% Higher: Will This Strength Last?,Zacks,2026-06-29,0.579,Gilead (GILD) Wins FDA Approval for Trodelvy in TNBC,Insider Monkey,2026-06-28,0.778,,,,,,,,,,
REGN,Regeneron Pharmaceuticals,Biotech,large-cap,NASDAQ,623.54,-2.61%,+0.89%,+3.81%,-19.46%,+18%,49.289,0.238,15.23,0.98,818100,4302800,22929300,60.0,3.33,buy,1.72,-2.61,97.39,-2.61,973.9,-26.1,9739.0,-261.0,0.89,100.89,0.89,1008.9,8.9,10089.0,89.0,3.81,103.81,3.81,1038.1,38.1,10381.0,381.0,-19.46,80.54,-19.46,805.4,-194.6,8054.0,-1946.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,What Sparked the $43B Jump in AbbVie's Market Cap in the Past Week?,Zacks,2026-06-30,0.0,Lilly and Regeneron amongst first incumbents to FDA’s fast-track facility scheme,Pharmaceutical Technology,2026-06-30,0.0,"FDA PreCheck pilot program selects Eli Lilly, Regeneron",Quartz,2026-06-30,0.0,,,,,,,,,,
VRTX,Vertex Pharmaceuticals,Biotech,large-cap,NASDAQ,496.73,-0.05%,+6.04%,+13.31%,+9.86%,+11%,95.056,0.31,29.5,1.4,1586331,15406831,38132031,,2.05,buy,1.64,-0.05,99.95,-0.05,999.5,-0.5,9995.0,-5.0,6.04,106.04,6.04,1060.4,60.4,10604.0,604.0,13.31,113.31,13.31,1133.1,133.1,11331.0,1331.0,9.86,109.86,9.86,1098.6,98.6,10986.0,986.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,Therapeutics Stocks Q1 Recap: Benchmarking Vertex Pharmaceuticals (NASDAQ:VRTX),StockStory,2026-06-30,0.0,CRISPR Therapeutics AG vs. Vertex Pharmaceuticals: Which Healthcare Stock Is a Better Buy in 2026?,Motley Fool,2026-06-27,0.44,Why the Market Dipped But Vertex Pharmaceuticals (VRTX) Gained Today,Zacks,2026-06-26,0.527,10,buy,0.7,"1M +12.38%, 1W +8.79%, P/E 29.16 reasonable, analyst buy consensus (an_score 1.61). Strong CF franchise and expanding pipeline in pain and sickle cell. Web search highlights positive near-term outlook.",1M +12.38%; analyst buy; P/E 29.16; strong CF franchise,,,,,
BIIB,Biogen,Biotech,large-cap,NASDAQ,216.06,+0.49%,+9.57%,+12.40%,+21.50%,+67%,24.051,0.177,23.26,1.24,1041635,7373535,24185535,,3.92,buy,1.97,0.49,100.49,0.49,1004.9,4.9,10049.0,49.0,9.57,109.57,9.57,1095.7,95.7,10957.0,957.0,12.4,112.4,12.4,1124.0,124.0,11240.0,1240.0,21.5,121.5,21.5,1215.0,215.0,12150.0,2150.0,67.0,167.0,67.0,1670.0,670.0,16700.0,6700.0,New Strong Sell Stocks for June 30th,Zacks,2026-06-30,0.511,"Biotech Bigwigs ABBV, JNJ, BIIB & LLY Hit New 52-Week Highs",Zacks,2026-06-29,0.0,Biogen (BIIB) Moves 7.0% Higher: Will This Strength Last?,Zacks,2026-06-29,0.579,,,,,,,,,,
BMY,Bristol-Myers Squibb,Biotech,large-cap,NYSE,57.62,-0.91%,+3.76%,+4.86%,+8.89%,+23%,88.716,0.238,16.14,11.51,11330228,81981628,294650828,430.0,1.94,none,,-0.91,99.09,-0.91,990.9,-9.1,9909.0,-91.0,3.76,103.76,3.76,1037.6,37.6,10376.0,376.0,4.86,104.86,4.86,1048.6,48.6,10486.0,486.0,8.89,108.89,8.89,1088.9,88.9,10889.0,889.0,23.0,123.0,23.0,1230.0,230.0,12300.0,2300.0,"US House committee opens investigation into Merck, AbbVie China drug trials",Reuters,2026-06-30,0.0,"Merck, AbbVie probed by US lawmakers over China clinical trials: report",Proactive,2026-06-30,0.0,Is Bristol-Myers Squibb Company (BMY) Stock at Risk From Proposed Medicare Drug Price Negotiation Updates?,Insider Monkey,2026-06-30,-0.273,,,,,,,,,,
AZN,AstraZeneca,Biotech,uk-listed,LSE,14100.0,-1.38%,+3.75%,+4.96%,+3.75%,+37%,2.187,0.214,28.03,2.16,2363740,12761124,48381869,165.0,,buy,1.61,-1.38,98.62,-1.38,986.2,-13.8,9862.0,-138.0,3.75,103.75,3.75,1037.5,37.5,10375.0,375.0,4.96,104.96,4.96,1049.6,49.6,10496.0,496.0,3.75,103.75,3.75,1037.5,37.5,10375.0,375.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,Health Care Roundup: Market Talk,The Wall Street Journal,2026-06-30,0.494,Imviva Biotech Granted FDA IDE Authorization for Cancer Treatment Trial,Exec Edge,2026-06-30,-0.527,Ipsen’s $450M blood cancer drug; FDA selects first cohort for “pre-check” pilot program,BioPharma Dive,2026-06-30,-0.66,,,,,,,,,,
GSK,GSK,Biotech,uk-listed,LSE,1981.0,+0.08%,+1.20%,+7.52%,+8.18%,+40%,0.794,0.294,13.95,7.76,13957618,52439007,177701065,,,hold,2.81,0.08,100.08,0.08,1000.8,0.8,10008.0,8.0,1.2,101.2,1.2,1012.0,12.0,10120.0,120.0,7.52,107.52,7.52,1075.2,75.2,10752.0,752.0,8.18,108.18,8.18,1081.8,81.8,10818.0,818.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,GSK plc (GSK) Launches Tender Offer to Acquire Nuvalent Inc. for $124 Per Share,Insider Monkey,2026-06-30,0.296,GSK (LSE:GSK) Wins FDA Approval For Utebzi As Momelotinib Gains Orphan Tag,Simply Wall St.,2026-06-26,0.848,FDA Expands IONS' Tryngolza Label to Treat Severe Hypertriglyceridemia,Zacks,2026-06-25,0.128,,,,,,,,,,
