ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,337.39,-1.89%,-8.33%,-13.18%,+7.20%,+93%,3119.43,1.237,25.75,30.49,110924370,287235570,866843670,26.0,1.53,strong_buy,1.44,-1.89,98.11,-1.89,981.1,-18.9,9811.0,-189.0,-8.33,91.67,-8.33,916.7,-83.3,9167.0,-833.0,-13.18,86.82,-13.18,868.2,-131.8,8682.0,-1318.0,7.2,107.2,7.2,1072.0,72.0,10720.0,720.0,93.0,193.0,93.0,1930.0,930.0,19300.0,9300.0,The AI boom now has a price tag — and Micron just sent the bill: Chart of the Day,Yahoo Finance,2026-06-26,0.0,Oracle Stock Falls After Report Key Partner OpenAI Could Delay IPO,Investor's Business Daily,2026-06-26,-0.318,"VOO Became the First ETF to Hit $1 Trillion, but Nearly 40% of It Is Now Tech",24/7 Wall St.,2026-06-26,0.0,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,372.97,+4.94%,-1.69%,-9.62%,-20.79%,-29%,2099.243,1.103,22.21,36.76,181041665,377549265,1072285165,103.0,1.28,strong_buy,1.34,4.94,104.94,4.94,1049.4,49.4,10494.0,494.0,-1.69,98.31,-1.69,983.1,-16.9,9831.0,-169.0,-9.62,90.38,-9.62,903.8,-96.2,9038.0,-962.0,-20.79,79.21,-20.79,792.1,-207.9,7921.0,-2079.0,-29.0,71.0,-29.0,710.0,-290.0,7100.0,-2900.0,Semiconductor stocks retreat over worries about memory costs,Yahoo Finance,2026-06-26,-0.25,Update: Equity Markets Fall as Trump Says Iran Violated Ceasefire,MT Newswires,2026-06-26,-0.527,Stock Market Today: Nasdaq Torched For Big Weekly Loss; Electronics Players Get Crushed (Live Coverage),Investor's Business Daily,2026-06-26,-0.625,,,,,,,,,,
AMZN,Amazon,AI,hyperscalers,NASDAQ,232.69,+2.50%,-4.79%,-14.41%,+2.73%,+2%,1896.553,1.444,32.45,46.79,241155673,517993473,1298203873,,1.01,strong_buy,1.34,2.5,102.5,2.5,1025.0,25.0,10250.0,250.0,-4.79,95.21,-4.79,952.1,-47.9,9521.0,-479.0,-14.41,85.59,-14.41,855.9,-144.1,8559.0,-1441.0,2.73,102.73,2.73,1027.3,27.3,10273.0,273.0,2.0,102.0,2.0,1020.0,20.0,10200.0,200.0,The AI boom now has a price tag — and Micron just sent the bill: Chart of the Day,Yahoo Finance,2026-06-26,0.0,Rubrik (RBRK) Among Most Promising New Technology Stocks To Buy Now,Insider Monkey,2026-06-26,0.458,X-Energy (XE) Among Our Most Promising New Technology Stocks,Insider Monkey,2026-06-26,0.458,,,,,,,,,,
META,Meta Platforms,AI,hyperscalers,NASDAQ,550.25,+0.97%,-4.67%,-13.30%,-15.25%,-26%,1058.317,1.229,19.99,17.27,18424450,77865450,423368450,39.0,1.37,strong_buy,1.31,0.97,100.97,0.97,1009.7,9.7,10097.0,97.0,-4.67,95.33,-4.67,953.3,-46.7,9533.0,-467.0,-13.3,86.7,-13.3,867.0,-133.0,8670.0,-1330.0,-15.25,84.75,-15.25,847.5,-152.5,8475.0,-1525.0,-26.0,74.0,-26.0,740.0,-260.0,7400.0,-2600.0,The AI boom now has a price tag — and Micron just sent the bill: Chart of the Day,Yahoo Finance,2026-06-26,0.0,"Zuckerberg asks Meta to explore working with Polymarket and Kalshi, NYT reports",Reuters,2026-06-26,0.0,Apple’s Vision Pro and Smart Glasses Chief to Join OpenAI,Bloomberg,2026-06-26,0.71,,,,,,,,,,
IREN,Iris Energy,AI,ai-compute,NASDAQ,47.21,-1.09%,-21.26%,-30.41%,+10.56%,+241%*,12.784,4.232,61.31,44.71,50125092,192559992,1027998792,,18.63,buy,1.81,-1.09,98.91,-1.09,989.1,-10.9,9891.0,-109.0,-21.26,78.74,-21.26,787.4,-212.6,7874.0,-2126.0,-30.41,69.59,-30.41,695.9,-304.1,6959.0,-3041.0,10.56,110.56,10.56,1105.6,105.6,11056.0,1056.0,241.0,341.0,241.0,3410.0,2410.0,34100.0,24100.0,Can IREN's Contracted AI Capacity Support Future Revenue Growth?,Zacks,2026-06-26,0.649,"Bitcoin Crashes Below $60,000 as Crypto Stocks Enter Free Fall",GuruFocus.com,2026-06-25,0.511,Leopold Aschenbrenner’s Situational Awareness Likes This Crypto Stock Despite Bitcoin Declines,Insider Monkey,2026-06-25,0.421,,,,,,,,,,
CORZ,Core Scientific,AI,ai-compute,NASDAQ,27.2,-0.15%,-6.72%,+0.00%,+70.11%,+64%*,6.551,5.484,,13.93,18357007,60322107,281561607,,26.61,strong_buy,1.39,-0.15,99.85,-0.15,998.5,-1.5,9985.0,-15.0,-6.72,93.28,-6.72,932.8,-67.2,9328.0,-672.0,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,70.11,170.11,70.11,1701.1,701.1,17011.0,7011.0,64.0,164.0,64.0,1640.0,640.0,16400.0,6400.0,Leopold Aschenbrenner’s Situational Awareness Top AI Pick-And-Shovel Stock Pick in 2026,Insider Monkey,2026-06-25,0.202,Leopold Aschenbrenner’s Situational Awareness Likes This Crypto Stock Despite Bitcoin Declines,Insider Monkey,2026-06-25,0.421,These 3 Bitcoin Miner Stocks Are Riding the AI Data Center Boom,MarketBeat,2026-06-22,0.0,,,,,,,,,,
WULF,TeraWulf,AI,ai-compute,NASDAQ,25.83,-1.11%,-10.87%,-3.40%,+102.75%,+518%*,9.698,4.256,,29.62,66263597,161813297,627071297,,25.82,strong_buy,1.33,-1.11,98.89,-1.11,988.9,-11.1,9889.0,-111.0,-10.87,89.13,-10.87,891.3,-108.7,8913.0,-1087.0,-3.4,96.6,-3.4,966.0,-34.0,9660.0,-340.0,102.75,202.75,102.75,2027.5,1027.5,20275.0,10275.0,518.0,618.0,518.0,6180.0,5180.0,61800.0,51800.0,Can IREN's Contracted AI Capacity Support Future Revenue Growth?,Zacks,2026-06-26,0.649,Bitdeer Technologies (BTDR): Top Crypto and AI Play in Situational Awareness Portfolio,Insider Monkey,2026-06-24,0.494,These 3 Bitcoin Miner Stocks Are Riding the AI Data Center Boom,MarketBeat,2026-06-22,0.0,,,,,,,,,,
HUT,Hut 8 Mining,AI,ai-compute,NASDAQ,123.02,+3.88%,-1.14%,+4.57%,+139.95%,+566%,10.495,6.044,,4.72,11523319,25991419,93983519,,13.05,strong_buy,1.29,3.88,103.88,3.88,1038.8,38.8,10388.0,388.0,-1.14,98.86,-1.14,988.6,-11.4,9886.0,-114.0,4.57,104.57,4.57,1045.7,45.7,10457.0,457.0,139.95,239.95,139.95,2399.5,1399.5,23995.0,13995.0,566.0,666.0,566.0,6660.0,5660.0,66600.0,56600.0,Is the Hut 8 Rally Sustainable?,Motley Fool,2026-06-26,0.0,Strategy vs. Hut 8: Which Bitcoin Stock Has an Edge Right Now?,Zacks,2026-06-25,0.0,Hut 8 (HUT) Settles $2.35 Million Lawsuit As AI Data Centre Push Continues,Simply Wall St.,2026-06-25,-0.226,,,,,,,,,,
SMCI,Super Micro Computer,AI,ai-compute,NASDAQ,30.63,-2.70%,-0.10%,-19.80%,-1.07%,-33%,15.013,1.869,16.12,48.68,48134211,335216311,1625537811,,19.42,hold,2.84,-2.7,97.3,-2.7,973.0,-27.0,9730.0,-270.0,-0.1,99.9,-0.1,999.0,-1.0,9990.0,-10.0,-19.8,80.2,-19.8,802.0,-198.0,8020.0,-1980.0,-1.07,98.93,-1.07,989.3,-10.7,9893.0,-107.0,-33.0,67.0,-33.0,670.0,-330.0,6700.0,-3300.0,Stock Price Prediction: Super Micro Computer Set for 10% Climb After Repricing,24/7 Wall St.,2026-06-26,0.599,"Super Micro Computer, Inc. (SMCI) is Attracting Investor Attention: Here is What You Should Know",Zacks,2026-06-26,0.791,Nvidia CEO sends serious wake up call to all Americans,TheStreet,2026-06-25,-0.077,,,,,,,,,,
DELL,Dell Technologies,AI,ai-compute,NYSE,399.49,-1.75%,-2.44%,+30.84%,+214.93%,+230%,195.581,1.378,31.78,8.73,10767471,42244671,273067171,62.0,5.23,buy,1.78,-1.75,98.25,-1.75,982.5,-17.5,9825.0,-175.0,-2.44,97.56,-2.44,975.6,-24.4,9756.0,-244.0,30.84,130.84,30.84,1308.4,308.4,13084.0,3084.0,214.93,314.93,214.93,3149.3,2149.3,31493.0,21493.0,230.0,330.0,230.0,3300.0,2300.0,33000.0,23000.0,Dell shareholders approve legal move from Delaware to Texas,Fox Business,2026-06-26,0.128,Elon Musk and Tim Cook issue the same red alert over new crisis in America — and it’s unlike anything they’ve ever seen,Moneywise,2026-06-26,-0.44,"TD Synnex Delivers Strong Fiscal Q2 on Hyve Growth, Market Share Gains, Morgan Stanley Says",MT Newswires,2026-06-26,0.859,5,strong_buy,1.0,"AI compute leader with +222.78% YTD, +34.21% 1M momentum, strong news sentiment 0.351, and P/E 32.6 is reasonable vs growth; analyst buy consensus, benefits from AI server demand and memory supply tailwinds from Micron.",+222.78% YTD; +34.21% 1M; P/E 32.6; news sentiment 0.351,,,,,
COHR,Coherent Corp,AI,fibre-optical,NYSE,380.56,-5.80%,-2.31%,+0.10%,+95.83%,+367%,56.412,2.054,179.51,6.14,7069805,31374105,138432605,,5.36,buy,1.57,-5.8,94.2,-5.8,942.0,-58.0,9420.0,-580.0,-2.31,97.69,-2.31,976.9,-23.1,9769.0,-231.0,0.1,100.1,0.1,1001.0,1.0,10010.0,10.0,95.83,195.83,95.83,1958.3,958.3,19583.0,9583.0,367.0,467.0,367.0,4670.0,3670.0,46700.0,36700.0,"Moderna, Nvidia, Sandisk, Palantir, ON Semi, and More Stocks That Explain Today’s Market",Barrons.com,2026-06-26,0.0,"Nvidia, Micron, AMD Lead Chip Selloff on OpenAI IPO Delay Report Rattles Tech",GuruFocus.com,2026-06-26,-0.318,4 Stocks Powering the AI Revolution Behind the Scenes,Barchart,2026-06-25,0.0,,,,,,,,,,
LITE,Lumentum Holdings,AI,fibre-optical,NASDAQ,816.98,-4.28%,-3.88%,-9.46%,+111.59%,+810%,48.16,1.479,143.58,6.02,8547197,29249097,134846497,,13.22,buy,1.56,-4.28,95.72,-4.28,957.2,-42.8,9572.0,-428.0,-3.88,96.12,-3.88,961.2,-38.8,9612.0,-388.0,-9.46,90.54,-9.46,905.4,-94.6,9054.0,-946.0,111.59,211.59,111.59,2115.9,1115.9,21159.0,11159.0,810.0,910.0,810.0,9100.0,8100.0,91000.0,81000.0,"Nvidia, Micron, AMD Lead Chip Selloff on OpenAI IPO Delay Report Rattles Tech",GuruFocus.com,2026-06-26,-0.318,Why Lumentum’s (LITE) AI Optics Exposure Keeps Needham Bullish Despite Valuation Risk,Insider Monkey,2026-06-24,0.206,Is Lumentum (LITE) Turning Its AI Optics Backlog Into a Durable Data Center Edge?,Simply Wall St.,2026-06-24,0.0,,,,,,,,,,
AAOI,Applied Optoelectronics,AI,fibre-optical,NASDAQ,135.69,-1.24%,-16.16%,-24.55%,+242.65%,+428%,8.25,3.671,,12.81,16227884,68268484,314047684,,13.24,buy,2.33,-1.24,98.76,-1.24,987.6,-12.4,9876.0,-124.0,-16.16,83.84,-16.16,838.4,-161.6,8384.0,-1616.0,-24.55,75.45,-24.55,754.5,-245.5,7545.0,-2455.0,242.65,342.65,242.65,3426.5,2426.5,34265.0,24265.0,428.0,528.0,428.0,5280.0,4280.0,52800.0,42800.0,Applied Optoelectronics (AAOI) Lands Mediacom DOCSIS 4.0 Role And Expands AI Capacity,Simply Wall St.,2026-06-26,0.103,Applied Optoelectronics (AAOI) Rallied on Robust Results and Winning Major Orders,Insider Monkey,2026-06-25,0.7,Why Applied Optoelectronics’ (AAOI) Mediacom Work Points to Broader Bandwidth Upgrade Demand,Insider Monkey,2026-06-24,-0.128,,,,,,,,,,
FN,Fabrinet,AI,fibre-optical,NYSE,524.79,-6.29%,-8.53%,-23.60%,+9.46%,+92%,14.247,1.171,45.09,0.85,6862601,10179401,27250501,,9.1,buy,1.78,-6.29,93.71,-6.29,937.1,-62.9,9371.0,-629.0,-8.53,91.47,-8.53,914.7,-85.3,9147.0,-853.0,-23.6,76.4,-23.6,764.0,-236.0,7640.0,-2360.0,9.46,109.46,9.46,1094.6,94.6,10946.0,946.0,92.0,192.0,92.0,1920.0,920.0,19200.0,9200.0,Fabrinet's AI Push Bodes Well: Is There Scope for More Upside?,Zacks,2026-06-26,0.273,Is FN Stock Worth Betting on at a Premium or Should Investors Wait?,Zacks,2026-06-22,0.226,Exploring 3 High Growth Tech Stocks in US Market,Simply Wall St.,2026-06-15,0.382,,,,,,,,,,
MTSI,MACOM Technology,AI,dsp-semi,NASDAQ,369.18,-7.76%,-5.68%,-7.86%,+111.01%,+175%,21.342,1.662,157.77,1.42,3644794,10501394,39908394,,4.3,buy,1.6,-7.76,92.24,-7.76,922.4,-77.6,9224.0,-776.0,-5.68,94.32,-5.68,943.2,-56.8,9432.0,-568.0,-7.86,92.14,-7.86,921.4,-78.6,9214.0,-786.0,111.01,211.01,111.01,2110.1,1110.1,21101.0,11101.0,175.0,275.0,175.0,2750.0,1750.0,27500.0,17500.0,1 Unpopular Stock That Deserves a Second Chance and 2 We Question,StockStory,2026-06-25,0.25,How MACOM Technology Solutions (MTSI) Is Using Hot Via Packaging to Support Faster AI Networking Components,Insider Monkey,2026-06-24,0.527,"MACOM, Semtech, and Photronics Shares Plummet, What You Need To Know",StockStory,2026-06-23,0.296,,,,,,,,,,
SMTC,Semtech,AI,dsp-semi,NASDAQ,149.75,-6.70%,-5.36%,-4.74%,+98.98%,+261%,10.569,2.324,,3.3,11340880,24337880,98055680,,9.02,strong_buy,1.36,-6.7,93.3,-6.7,933.0,-67.0,9330.0,-670.0,-5.36,94.64,-5.36,946.4,-53.6,9464.0,-536.0,-4.74,95.26,-4.74,952.6,-47.4,9526.0,-474.0,98.98,198.98,98.98,1989.8,989.8,19898.0,9898.0,261.0,361.0,261.0,3610.0,2610.0,36100.0,26100.0,Semtech (SMTC) Up 0.8% Since Last Earnings Report: Can It Continue?,Zacks,2026-06-25,0.0,Wall Street Analysts See a 29.51% Upside in Semtech (SMTC): Can the Stock Really Move This High?,Zacks,2026-06-25,0.0,"onsemi and Semtech Shares Are Falling, What You Need To Know",StockStory,2026-06-25,0.153,,,,,,,,,,
CRDO,Credo Technology,AI,dsp-semi,NASDAQ,238.0,-11.03%,-12.45%,+7.58%,+66.18%,+187%,33.628,3.229,94.44,7.89,38419301,73173001,245164701,,5.71,strong_buy,1.32,-11.03,88.97,-11.03,889.7,-110.3,8897.0,-1103.0,-12.45,87.55,-12.45,875.5,-124.5,8755.0,-1245.0,7.58,107.58,7.58,1075.8,75.8,10758.0,758.0,66.18,166.18,66.18,1661.8,661.8,16618.0,6618.0,187.0,287.0,187.0,2870.0,1870.0,28700.0,18700.0,,,,,,,,,,,,,6,strong_buy,0.87,"Data center connectivity play with strong_buy consensus (an_score 1.32), +87.15% YTD, +20.93% 1M, and +7.50% 1W; benefits from AI cluster scaling and data movement demand; P/E 106 reflects growth premium.",strong_buy consensus; +87.15% YTD; +20.93% 1M; AI interconnect demand,,,,,
MXL,MaxLinear,AI,dsp-semi,NASDAQ,96.6,+3.32%,+8.83%,-4.45%,+421.88%,+568%,6.554,3.996,,4.76,7470681,19885381,93293381,,4.84,buy,1.82,3.32,103.32,3.32,1033.2,33.2,10332.0,332.0,8.83,108.83,8.83,1088.3,88.3,10883.0,883.0,-4.45,95.55,-4.45,955.5,-44.5,9555.0,-445.0,421.88,521.88,421.88,5218.8,4218.8,52188.0,42188.0,568.0,668.0,568.0,6680.0,5680.0,66800.0,56800.0,Infrastructure Takes Center Stage for MaxLinear: What Lies Ahead?,Zacks,2026-06-23,-0.421,"Dow Jones Futures: Iran Says Hormuz Closed But New Talks To Start; Nvidia, SpaceX Are Stocks To Watch",Investor's Business Daily,2026-06-21,0.0,Strength Seen in NXP (NXPI): Can Its 5.1% Jump Turn into More Strength?,Zacks,2026-06-19,0.771,,,,,,,,,,
KEYS,Keysight Technologies,AI,test-equip,NYSE,328.66,-8.73%,-9.63%,-5.46%,+59.09%,+119%,42.557,1.221,53.1,1.41,1186394,6259994,33377494,,1.97,buy,1.77,-8.73,91.27,-8.73,912.7,-87.3,9127.0,-873.0,-9.63,90.37,-9.63,903.7,-96.3,9037.0,-963.0,-5.46,94.54,-5.46,945.4,-54.6,9454.0,-546.0,59.09,159.09,59.09,1590.9,590.9,15909.0,5909.0,119.0,219.0,119.0,2190.0,1190.0,21900.0,11900.0,"Breakout Watch: This Firm Helps Nvidia, TSM And Intel Bring AI Ideas To Market",Investor's Business Daily,2026-06-26,0.382,Keysight Technologies (KEYS) Benefits from Multiple Tailwinds,Insider Monkey,2026-06-25,0.382,Keysight Technologies (KEYS) Rallied on Earnings Beat and Improved Outlook,Insider Monkey,2026-06-25,0.477,,,,,,,,,,
VIAV,Viavi Solutions,AI,test-equip,NASDAQ,47.63,-4.45%,+0.98%,-10.23%,+162.42%,+404%,8.903,1.188,,7.17,21920780,47864180,199181280,,8.33,none,,-4.45,95.55,-4.45,955.5,-44.5,9555.0,-445.0,0.98,100.98,0.98,1009.8,9.8,10098.0,98.0,-10.23,89.77,-10.23,897.7,-102.3,8977.0,-1023.0,162.42,262.42,162.42,2624.2,1624.2,26242.0,16242.0,404.0,504.0,404.0,5040.0,4040.0,50400.0,40400.0,Can Viavi's New Validation Solution Shape the Future of AI Networking?,Zacks,2026-06-24,0.318,1 High-Flying Stock to Consider Right Now and 2 That Underwhelm,StockStory,2026-06-24,0.0,"Stocks making big moves yesterday: Shutterstock, Viavi Solutions, Micron, Palantir Technologies, and IonQ",StockStory,2026-06-23,0.178,,,,,,,,,,
AXTI,AXT Inc,AI,materials,NASDAQ,70.15,+1.78%,-17.05%,-42.86%,+318.56%,+3302%,3.477,1.811,,11.7,16354193,64533293,222173793,,12.14,buy,1.8,1.78,101.78,1.78,1017.8,17.8,10178.0,178.0,-17.05,82.95,-17.05,829.5,-170.5,8295.0,-1705.0,-42.86,57.14,-42.86,571.4,-428.6,5714.0,-4286.0,318.56,418.56,318.56,4185.6,3185.6,41856.0,31856.0,3302.0,3402.0,3302.0,34020.0,33020.0,340200.0,330200.0,AXT vs. DIOD: Which Emerging Chip Stock Looks More Attractive in 2026?,Zacks,2026-06-25,0.493,Can AXTI Deliver Its Biggest Indium Phosphide Quarter Ever?,Zacks,2026-06-24,0.0,AXT Subsidiary Enters Long-Term Supply Agreement With Nanjing Casela Technologies,MT Newswires,2026-06-17,0.494,,,,,,,,,,
AMGN,Amgen,Biotech,large-cap,NASDAQ,358.33,+1.44%,+6.14%,+6.63%,+10.96%,+27%,146.532,0.416,24.95,2.77,3054687,12613087,67825087,286.0,2.26,buy,2.46,1.44,101.44,1.44,1014.4,14.4,10144.0,144.0,6.14,106.14,6.14,1061.4,61.4,10614.0,614.0,6.63,106.63,6.63,1066.3,66.3,10663.0,663.0,10.96,110.96,10.96,1109.6,109.6,11096.0,1096.0,27.0,127.0,27.0,1270.0,270.0,12700.0,2700.0,European Regulator Calls for Amgen’s Tavneos to Have Authorization Revoked,The Wall Street Journal,2026-06-26,0.0,Amgen's Tavneos Faces EU Revocation After CHMP Review,MT Newswires,2026-06-26,0.0,Piper Sandler and Morgan Stanley Highlight Amgen (AMGN) on Pipeline Strength and Obesity Drug Potential,Insider Monkey,2026-06-26,0.681,,,,,,,,,,
GILD,Gilead Sciences,Biotech,large-cap,NASDAQ,127.88,+3.17%,+3.33%,-3.72%,+6.46%,+12%,120.3,0.331,17.38,6.88,19528745,50777345,209229945,265.0,1.92,buy,1.67,3.17,103.17,3.17,1031.7,31.7,10317.0,317.0,3.33,103.33,3.33,1033.3,33.3,10333.0,333.0,-3.72,96.28,-3.72,962.8,-37.2,9628.0,-372.0,6.46,106.46,6.46,1064.6,64.6,10646.0,646.0,12.0,112.0,12.0,1120.0,120.0,11200.0,1200.0,Ascendis Pharma (ASND) Moves 9.9% Higher: Will This Strength Last?,Zacks,2026-06-26,0.579,Cantor Fitzgerald Reiterates Overweight Rating on Gilead Sciences (GILD) Following Positive HIV Trial Results,Insider Monkey,2026-06-26,0.273,Gilead Sciences (GILD) Dips More Than Broader Market: What You Should Know,Zacks,2026-06-25,0.0,,,,,,,,,,
REGN,Regeneron Pharmaceuticals,Biotech,large-cap,NASDAQ,632.9,+1.59%,+3.76%,+0.82%,-18.25%,+19%,50.275,0.238,15.46,0.97,1123577,5544277,26622177,61.0,3.33,buy,1.72,1.59,101.59,1.59,1015.9,15.9,10159.0,159.0,3.76,103.76,3.76,1037.6,37.6,10376.0,376.0,0.82,100.82,0.82,1008.2,8.2,10082.0,82.0,-18.25,81.75,-18.25,817.5,-182.5,8175.0,-1825.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,Here's Why You Should Add Kiniksa Stock to Your Portfolio Now,Zacks,2026-06-26,0.0,Is Kymera Therapeutics The Next Big Rival To Regeneron And Sanofi?,Investor's Business Daily,2026-06-25,0.0,Is AbbVie a Buy After Its Purchase of Apogee?,Motley Fool,2026-06-25,0.0,,,,,,,,,,
VRTX,Vertex Pharmaceuticals,Biotech,large-cap,NASDAQ,491.34,+1.31%,+8.79%,+12.38%,+8.67%,+9%,94.488,0.31,29.16,1.29,5669334,11979734,35882434,,2.05,buy,1.61,1.31,101.31,1.31,1013.1,13.1,10131.0,131.0,8.79,108.79,8.79,1087.9,87.9,10879.0,879.0,12.38,112.38,12.38,1123.8,123.8,11238.0,1238.0,8.67,108.67,8.67,1086.7,86.7,10867.0,867.0,9.0,109.0,9.0,1090.0,90.0,10900.0,900.0,Why the Market Dipped But Vertex Pharmaceuticals (VRTX) Gained Today,Zacks,2026-06-24,0.527,The Biotech Sector Looks Ready for a Multi-Year Breakout—Here's What to Watch.,MarketBeat,2026-06-23,0.361,Vertex Pharmaceuticals (VRTX) Stock After Strong Multi‑Year Run Is The Price Still Reasonable,Simply Wall St.,2026-06-23,0.511,9,buy,0.68,"1M +10.15%, 1W +4.62%, P/E 28.5, news sentiment 0.463; large-cap biotech with cystic fibrosis franchise stability and pipeline expansion into pain and diabetes.",positive news sentiment; strong 1M momentum; low beta 0.31; diversified pipeline,,,,,
BIIB,Biogen,Biotech,large-cap,NASDAQ,216.03,+5.91%,+9.89%,+9.68%,+21.49%,+60%,24.166,0.177,23.25,1.21,2164635,7570835,25008935,,3.92,buy,1.97,5.91,105.91,5.91,1059.1,59.1,10591.0,591.0,9.89,109.89,9.89,1098.9,98.9,10989.0,989.0,9.68,109.68,9.68,1096.8,96.8,10968.0,968.0,21.49,121.49,21.49,1214.9,214.9,12149.0,2149.0,60.0,160.0,60.0,1600.0,600.0,16000.0,6000.0,"Lilly, J&J and AbbVie Hit New Highs",GuruFocus.com,2026-06-26,0.0,Can Biogen's New Drugs Revive Growth Amid Legacy Sales Slump?,Zacks,2026-06-26,0.612,Therapeutics Stocks Q1 Recap: Benchmarking Biogen (NASDAQ:BIIB),StockStory,2026-06-23,0.0,,,,,,,,,,
BMY,Bristol-Myers Squibb,Biotech,large-cap,NYSE,57.52,+2.90%,+6.52%,+0.00%,+8.70%,+20%,88.998,0.238,16.11,11.35,23994096,88086096,320531296,455.0,1.94,none,,2.9,102.9,2.9,1029.0,29.0,10290.0,290.0,6.52,106.52,6.52,1065.2,65.2,10652.0,652.0,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,8.7,108.7,8.7,1087.0,87.0,10870.0,870.0,20.0,120.0,20.0,1200.0,200.0,12000.0,2000.0,AbbVie Stock's Growth Story Has One Question Mark,Trefis,2026-06-26,0.382,Bristol Myers Squibb vs. Johnson & Johnson: Which Healthcare Stock Is a Better Buy in 2026?,Motley Fool,2026-06-26,0.44,3 Top-Ranked Dividend Stocks: A Smarter Way to Boost Your Retirement Income,Zacks,2026-06-25,0.691,,,,,,,,,,
AZN,AstraZeneca,Biotech,uk-listed,LSE,14318.0,+1.82%,+8.19%,+2.56%,+5.35%,+38%,2.221,0.214,28.35,2.14,3706707,11968788,55381740,168.0,,buy,1.61,1.82,101.82,1.82,1018.2,18.2,10182.0,182.0,8.19,108.19,8.19,1081.9,81.9,10819.0,819.0,2.56,102.56,2.56,1025.6,25.6,10256.0,256.0,5.35,105.35,5.35,1053.5,53.5,10535.0,535.0,38.0,138.0,38.0,1380.0,380.0,13800.0,3800.0,AstraZeneca (LSE:AZN) Stock Weighs Strong Run Against Cash Flow And Earnings Valuation Models,Simply Wall St.,2026-06-26,0.511,AstraZeneca (LSE:AZN) Forms Five Year YMCA Cancer Partnership As Ultomiris Wins Priority Review,Simply Wall St.,2026-06-26,-0.178,Jefferies names AstraZeneca a top pick ahead of pivotal heart drug readout,Proactive,2026-06-26,0.718,,,,,,,,,,
GSK,GSK,Biotech,uk-listed,LSE,1983.0,-0.04%,+2.99%,+3.01%,+8.29%,+41%,0.795,0.294,13.96,7.63,13837755,40636042,192418102,343.0,,hold,2.81,-0.04,99.96,-0.04,999.6,-0.4,9996.0,-4.0,2.99,102.99,2.99,1029.9,29.9,10299.0,299.0,3.01,103.01,3.01,1030.1,30.1,10301.0,301.0,8.29,108.29,8.29,1082.9,82.9,10829.0,829.0,41.0,141.0,41.0,1410.0,410.0,14100.0,4100.0,GSK (LSE:GSK) Wins FDA Approval For Utebzi As Momelotinib Gains Orphan Tag,Simply Wall St.,2026-06-26,0.848,FDA Expands IONS' Tryngolza Label to Treat Severe Hypertriglyceridemia,Zacks,2026-06-25,0.128,Is GSK plc (GSK) Expanding Its Anti-Infectives Leadership With New FDA-Approved Therapy?,Insider Monkey,2026-06-24,0.0,,,,,,,,,,
CRSP,CRISPR Therapeutics,Biotech,gene-editing,NASDAQ,54.92,+1.97%,+1.53%,+2.60%,+2.14%,+14%,4.098,1.704,,1.71,3390935,9563635,39304735,,30.81,buy,1.96,1.97,101.97,1.97,1019.7,19.7,10197.0,197.0,1.53,101.53,1.53,1015.3,15.3,10153.0,153.0,2.6,102.6,2.6,1026.0,26.0,10260.0,260.0,2.14,102.14,2.14,1021.4,21.4,10214.0,214.0,14.0,114.0,14.0,1140.0,140.0,11400.0,1400.0,3 Companies Redefining Healthcare Innovation,ETF Trends,2026-06-24,0.382,Why CRISPR Therapeutics Stock Has Been on a Roller-Coaster Ride This Year,Motley Fool,2026-06-18,0.0,CRISPR Therapeutics AG (CRSP) Ascends While Market Falls: Some Facts to Note,Zacks,2026-06-17,0.0,,,,,,,,,,
