ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,343.71,+0.46%,-5.52%,-11.56%,+9.20%,+99%,3178.072,1.237,26.2,30.4,42597335,218887235,781772635,25.0,1.42,strong_buy,1.44,0.46,100.46,0.46,1004.6,4.6,10046.0,46.0,-5.52,94.48,-5.52,944.8,-55.2,9448.0,-552.0,-11.56,88.44,-11.56,884.4,-115.6,8844.0,-1156.0,9.2,109.2,9.2,1092.0,92.0,10920.0,920.0,99.0,199.0,99.0,1990.0,990.0,19900.0,9900.0,Micron earnings beat fuels hopes for Tech rally rebound,Yahoo Finance Video,2026-06-25,0.421,Alphabet makes the Dow look more like the Nasdaq,Yahoo Finance,2026-06-24,0.42,Amazon Stock Slips Below Key Level. Why It's A Rough Day For Cloud Hyperscaler Stocks.,Investor's Business Daily,2026-06-25,0.178,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,352.83,-3.44%,-6.88%,-15.19%,-25.06%,-27%,1986.017,1.103,21.04,36.28,62728991,252771791,918191491,100.0,1.19,strong_buy,1.34,-3.44,96.56,-3.44,965.6,-34.4,9656.0,-344.0,-6.88,93.12,-6.88,931.2,-68.8,9312.0,-688.0,-15.19,84.81,-15.19,848.1,-151.9,8481.0,-1519.0,-25.06,74.94,-25.06,749.4,-250.6,7494.0,-2506.0,-27.0,73.0,-27.0,730.0,-270.0,7300.0,-2700.0,Micron earnings beat fuels hopes for Tech rally rebound,Yahoo Finance Video,2026-06-25,0.421,Alphabet makes the Dow look more like the Nasdaq,Yahoo Finance,2026-06-24,0.42,Dow Jones Futures: Mixed Market Signals As Micron's Gain Is Apple's Pain,Investor's Business Daily,2026-06-25,0.026,,,,,,,,,,
AMZN,Amazon,AI,hyperscalers,NASDAQ,227.01,-2.59%,-4.42%,-14.43%,+0.23%,+8%,1850.38,1.444,30.68,46.29,76001063,350789163,1093403263,,0.94,strong_buy,1.34,-2.59,97.41,-2.59,974.1,-25.9,9741.0,-259.0,-4.42,95.58,-4.42,955.8,-44.2,9558.0,-442.0,-14.43,85.57,-14.43,855.7,-144.3,8557.0,-1443.0,0.23,100.23,0.23,1002.3,2.3,10023.0,23.0,8.0,108.0,8.0,1080.0,80.0,10800.0,800.0,Qualcomm raises data center outlook on AI demand,Yahoo Finance Video,2026-06-25,-0.128,Alphabet makes the Dow look more like the Nasdaq,Yahoo Finance,2026-06-24,0.42,Amazon Stock Slips Below Key Level. Why It's A Rough Day For Cloud Hyperscaler Stocks.,Investor's Business Daily,2026-06-25,0.178,,,,,,,,,,
META,Meta Platforms,AI,hyperscalers,NASDAQ,542.87,-2.83%,-4.35%,-11.26%,-16.39%,-23%,1044.191,1.229,19.75,17.57,16443852,87740852,416653452,38.0,1.47,strong_buy,1.31,-2.83,97.17,-2.83,971.7,-28.3,9717.0,-283.0,-4.35,95.65,-4.35,956.5,-43.5,9565.0,-435.0,-11.26,88.74,-11.26,887.4,-112.6,8874.0,-1126.0,-16.39,83.61,-16.39,836.1,-163.9,8361.0,-1639.0,-23.0,77.0,-23.0,770.0,-230.0,7700.0,-2300.0,Qualcomm's 'next phase' is AI rack infrastructure: CFO,Yahoo Finance Video,2026-06-25,0.0,Meta Stock: 'Bulls Are Frustrated' But Analyst Sees Big Potential For AI Business Push,Investor's Business Daily,2026-06-25,-0.296,Amazon Stock Slips Below Key Level. Why It's A Rough Day For Cloud Hyperscaler Stocks.,Investor's Business Daily,2026-06-25,0.178,,,,,,,,,,
IREN,Iris Energy,AI,ai-compute,NASDAQ,47.74,-9.06%,-17.85%,-20.14%,+11.80%,+284%*,12.928,4.232,62.0,44.71,35792738,181407538,1019400738,,16.05,buy,1.81,-9.06,90.94,-9.06,909.4,-90.6,9094.0,-906.0,-17.85,82.15,-17.85,821.5,-178.5,8215.0,-1785.0,-20.14,79.86,-20.14,798.6,-201.4,7986.0,-2014.0,11.8,111.8,11.8,1118.0,118.0,11180.0,1180.0,284.0,384.0,284.0,3840.0,2840.0,38400.0,28400.0,"Bitcoin Crashes Below $60,000 as Crypto Stocks Enter Free Fall",GuruFocus.com,2026-06-25,0.511,Leopold Aschenbrenner’s Situational Awareness Likes This Crypto Stock Despite Bitcoin Declines,Insider Monkey,2026-06-25,0.421,"NBIS, CRWV, APLD, IREN: Why Are Neocloud Stocks Jumping Premarket?",Stocktwits,2026-06-25,0.0,,,,,,,,,,
CORZ,Core Scientific,AI,ai-compute,NASDAQ,27.27,-4.78%,-3.91%,+3.41%,+70.54%,+70%*,6.569,5.484,,13.89,10279795,59434795,282061995,,25.59,strong_buy,1.39,-4.78,95.22,-4.78,952.2,-47.8,9522.0,-478.0,-3.91,96.09,-3.91,960.9,-39.1,9609.0,-391.0,3.41,103.41,3.41,1034.1,34.1,10341.0,341.0,70.54,170.54,70.54,1705.4,705.4,17054.0,7054.0,70.0,170.0,70.0,1700.0,700.0,17000.0,7000.0,Leopold Aschenbrenner’s Situational Awareness Top AI Pick-And-Shovel Stock Pick in 2026,Insider Monkey,2026-06-25,0.202,Leopold Aschenbrenner’s Situational Awareness Likes This Crypto Stock Despite Bitcoin Declines,Insider Monkey,2026-06-25,0.421,These 3 Bitcoin Miner Stocks Are Riding the AI Data Center Boom,MarketBeat,2026-06-22,0.0,4,strong_buy,0.822,YTD return of +82.36% and a 1-month gain of +10.58% with positive news sentiment (+0.226) and strong_buy consensus; short interest is high at 25.59% which can drive sharp rallies on positive catalysts.,YTD +82.36%; 1M +10.58%; strong_buy consensus; short interest 25.59%,,,,,
WULF,TeraWulf,AI,ai-compute,NASDAQ,26.06,-5.85%,-6.46%,+3.49%,+104.55%,+514%*,9.785,4.256,,29.76,18454294,126628194,606901994,,25.85,strong_buy,1.33,-5.85,94.15,-5.85,941.5,-58.5,9415.0,-585.0,-6.46,93.54,-6.46,935.4,-64.6,9354.0,-646.0,3.49,103.49,3.49,1034.9,34.9,10349.0,349.0,104.55,204.55,104.55,2045.5,1045.5,20455.0,10455.0,514.0,614.0,514.0,6140.0,5140.0,61400.0,51400.0,Bitdeer Technologies (BTDR): Top Crypto and AI Play in Situational Awareness Portfolio,Insider Monkey,2026-06-24,0.494,These 3 Bitcoin Miner Stocks Are Riding the AI Data Center Boom,MarketBeat,2026-06-22,0.0,IREN vs. WULF: Which AI Data Center Stock Has an Edge Right Now?,Zacks,2026-06-18,0.0,2,strong_buy,0.75,"Up +645% over 1 year and +125.9% YTD with +14.30% in the last month, strong buy analyst consensus, positive news sentiment at +0.15, while the 1D move of +1.66% shows continued momentum.",1Y +645%; YTD +125.9%; 1M +14.30%; strong buy consensus,,,,,
HUT,Hut 8 Mining,AI,ai-compute,NASDAQ,117.68,-1.79%,-1.01%,+4.57%,+129.53%,+522%,10.04,6.044,,4.75,3113087,18689487,87426887,,15.7,strong_buy,1.29,-1.79,98.21,-1.79,982.1,-17.9,9821.0,-179.0,-1.01,98.99,-1.01,989.9,-10.1,9899.0,-101.0,4.57,104.57,4.57,1045.7,45.7,10457.0,457.0,129.53,229.53,129.53,2295.3,1295.3,22953.0,12953.0,522.0,622.0,522.0,6220.0,5220.0,62200.0,52200.0,Strategy vs. Hut 8: Which Bitcoin Stock Has an Edge Right Now?,Zacks,2026-06-25,0.0,Hut 8 (HUT) Settles $2.35 Million Lawsuit As AI Data Centre Push Continues,Simply Wall St.,2026-06-25,-0.226,Bitdeer Technologies (BTDR): Top Crypto and AI Play in Situational Awareness Portfolio,Insider Monkey,2026-06-24,0.494,3,strong_buy,0.7,"1-year return of +594%, YTD +135.05% and a 1-month gain of +7.08% show robust momentum, backed by a strong_buy analyst consensus (score 1.29) despite negative news sentiment.",1Y +594%; YTD +135.05%; 1M +7.08%; strong buy consensus 1.29,,,,,
SMCI,Super Micro Computer,AI,ai-compute,NASDAQ,31.68,-6.10%,+14.04%,-14.61%,+2.33%,-34%,15.528,1.869,16.67,48.8,43812423,353142323,1618307523,,16.55,hold,2.84,-6.1,93.9,-6.1,939.0,-61.0,9390.0,-610.0,14.04,114.04,14.04,1140.4,140.4,11404.0,1404.0,-14.61,85.39,-14.61,853.9,-146.1,8539.0,-1461.0,2.33,102.33,2.33,1023.3,23.3,10233.0,233.0,-34.0,66.0,-34.0,660.0,-340.0,6600.0,-3400.0,Nvidia CEO sends serious wake up call to all Americans,TheStreet,2026-06-25,-0.077,Supermicro Stock Jumps on Wall Street Upgrade. The Real Test Is Still Ahead.,Barchart,2026-06-25,0.0,GF Securities Upgrades Super Micro Computer (SMCI) Stock to Buy,Insider Monkey,2026-06-25,0.727,,,,,,,,,,
DELL,Dell Technologies,AI,ai-compute,NYSE,409.45,-7.74%,-2.35%,+34.21%,+222.78%,+245%,200.47,1.378,32.65,8.73,11084453,46743053,272510653,58.0,6.28,buy,1.78,-7.74,92.26,-7.74,922.6,-77.4,9226.0,-774.0,-2.35,97.65,-2.35,976.5,-23.5,9765.0,-235.0,34.21,134.21,34.21,1342.1,342.1,13421.0,3421.0,222.78,322.78,222.78,3227.8,2227.8,32278.0,22278.0,245.0,345.0,245.0,3450.0,2450.0,34500.0,24500.0,Micron earnings beat fuels hopes for Tech rally rebound,Yahoo Finance Video,2026-06-25,0.421,"Melius Research: “Buy the chip dip, skip hyperscalers” until AI payoff becomes clear",24/7 Wall St.,2026-06-25,0.382,Top Midday Decliners,MT Newswires,2026-06-25,0.202,1,strong_buy,1.0,"Up +237% YTD, +40.22% in the last month, P/E of 34.14 is reasonable, news sentiment is strong at +0.408, and the 1-day gain of +1.96% shows momentum resilience during the recent broad selloff.",YTD +237%; 1M +40.22%; news sentiment +0.408; P/E 34.14,,,,,
COHR,Coherent Corp,AI,fibre-optical,NYSE,407.25,-0.31%,+7.50%,+6.79%,+109.57%,+337%,60.372,2.054,192.1,6.17,3952851,31247551,134866651,,4.7,buy,1.57,-0.31,99.69,-0.31,996.9,-3.1,9969.0,-31.0,7.5,107.5,7.5,1075.0,75.0,10750.0,750.0,6.79,106.79,6.79,1067.9,67.9,10679.0,679.0,109.57,209.57,109.57,2095.7,1095.7,20957.0,10957.0,337.0,437.0,337.0,4370.0,3370.0,43700.0,33700.0,4 Stocks Powering the AI Revolution Behind the Scenes,Barchart,2026-06-25,0.0,How Coherent’s (COHR) Texas Photonics Expansion Targets a Bottleneck in AI Optical Supply,Insider Monkey,2026-06-24,0.0,Coherent (COHR) Stock After Big AI Optics Rally Is There Still Upside?,Simply Wall St.,2026-06-24,0.0,,,,,,,,,,
LITE,Lumentum Holdings,AI,fibre-optical,NASDAQ,861.97,-0.81%,-0.92%,-5.36%,+123.24%,+790%,50.815,1.479,152.83,6.05,4459030,28999530,131448330,,14.54,buy,1.56,-0.81,99.19,-0.81,991.9,-8.1,9919.0,-81.0,-0.92,99.08,-0.92,990.8,-9.2,9908.0,-92.0,-5.36,94.64,-5.36,946.4,-53.6,9464.0,-536.0,123.24,223.24,123.24,2232.4,1232.4,22324.0,12324.0,790.0,890.0,790.0,8900.0,7900.0,89000.0,79000.0,Why Lumentum’s (LITE) AI Optics Exposure Keeps Needham Bullish Despite Valuation Risk,Insider Monkey,2026-06-24,0.206,Is Lumentum (LITE) Turning Its AI Optics Backlog Into a Durable Data Center Edge?,Simply Wall St.,2026-06-24,0.0,Lumentum (LITE) Stock After Strong Multi‑Year Run Is There Still Upside Potential,Simply Wall St.,2026-06-23,0.511,,,,,,,,,,
AAOI,Applied Optoelectronics,AI,fibre-optical,NASDAQ,138.54,-10.24%,-17.21%,-22.00%,+249.85%,+429%,8.424,3.671,,12.75,13148939,68613839,308986039,,12.98,buy,2.33,-10.24,89.76,-10.24,897.6,-102.4,8976.0,-1024.0,-17.21,82.79,-17.21,827.9,-172.1,8279.0,-1721.0,-22.0,78.0,-22.0,780.0,-220.0,7800.0,-2200.0,249.85,349.85,249.85,3498.5,2498.5,34985.0,24985.0,429.0,529.0,429.0,5290.0,4290.0,52900.0,42900.0,Applied Optoelectronics (AAOI) Rallied on Robust Results and Winning Major Orders,Insider Monkey,2026-06-25,0.7,Why Applied Optoelectronics’ (AAOI) Mediacom Work Points to Broader Bandwidth Upgrade Demand,Insider Monkey,2026-06-24,-0.128,"Applied Optoelectronics Plunges 13%, Coherent Drops 9%, Lumentum Falls 8%: Has an Optics Valuation Reckoning Begun?",24/7 Wall St.,2026-06-23,0.0,,,,,,,,,,
FN,Fabrinet,AI,fibre-optical,NYSE,567.79,-3.44%,-2.84%,-16.60%,+18.43%,+90%,15.415,1.171,48.74,0.84,897124,4669724,21108124,,8.1,buy,1.78,-3.44,96.56,-3.44,965.6,-34.4,9656.0,-344.0,-2.84,97.16,-2.84,971.6,-28.4,9716.0,-284.0,-16.6,83.4,-16.6,834.0,-166.0,8340.0,-1660.0,18.43,118.43,18.43,1184.3,184.3,11843.0,1843.0,90.0,190.0,90.0,1900.0,900.0,19000.0,9000.0,Is FN Stock Worth Betting on at a Premium or Should Investors Wait?,Zacks,2026-06-22,0.226,Exploring 3 High Growth Tech Stocks in US Market,Simply Wall St.,2026-06-15,0.382,Exploring High Growth Tech Stocks In The US Market,Simply Wall St.,2026-06-11,0.382,,,,,,,,,,
MTSI,MACOM Technology,AI,dsp-semi,NASDAQ,390.19,+1.35%,+6.29%,-4.76%,+123.02%,+162%,22.558,1.662,166.04,1.41,1863134,9165734,38410234,,3.43,buy,1.6,1.35,101.35,1.35,1013.5,13.5,10135.0,135.0,6.29,106.29,6.29,1062.9,62.9,10629.0,629.0,-4.76,95.24,-4.76,952.4,-47.6,9524.0,-476.0,123.02,223.02,123.02,2230.2,1230.2,22302.0,12302.0,162.0,262.0,162.0,2620.0,1620.0,26200.0,16200.0,1 Unpopular Stock That Deserves a Second Chance and 2 We Question,StockStory,2026-06-25,0.25,How MACOM Technology Solutions (MTSI) Is Using Hot Via Packaging to Support Faster AI Networking Components,Insider Monkey,2026-06-24,0.527,"MACOM, Semtech, and Photronics Shares Plummet, What You Need To Know",StockStory,2026-06-23,0.296,,,,,,,,,,
SMTC,Semtech,AI,dsp-semi,NASDAQ,162.27,-1.84%,+8.04%,-1.33%,+115.61%,+247%,11.454,2.324,,3.28,3403730,30792630,95523530,,7.92,strong_buy,1.36,-1.84,98.16,-1.84,981.6,-18.4,9816.0,-184.0,8.04,108.04,8.04,1080.4,80.4,10804.0,804.0,-1.33,98.67,-1.33,986.7,-13.3,9867.0,-133.0,115.61,215.61,115.61,2156.1,1156.1,21561.0,11561.0,247.0,347.0,247.0,3470.0,2470.0,34700.0,24700.0,Semtech (SMTC) Up 0.8% Since Last Earnings Report: Can It Continue?,Zacks,2026-06-25,0.0,Wall Street Analysts See a 29.51% Upside in Semtech (SMTC): Can the Stock Really Move This High?,Zacks,2026-06-25,0.0,"onsemi and Semtech Shares Are Falling, What You Need To Know",StockStory,2026-06-25,0.153,,,,,,,,,,
CRDO,Credo Technology,AI,dsp-semi,NASDAQ,268.03,-5.42%,+7.50%,+20.93%,+87.15%,+183%,37.873,3.229,107.21,7.85,8143923,44069523,216282623,,6.27,strong_buy,1.32,-5.42,94.58,-5.42,945.8,-54.2,9458.0,-542.0,7.5,107.5,7.5,1075.0,75.0,10750.0,750.0,20.93,120.93,20.93,1209.3,209.3,12093.0,2093.0,87.15,187.15,87.15,1871.5,871.5,18715.0,8715.0,183.0,283.0,183.0,2830.0,1830.0,28300.0,18300.0,"Price Prediction: From $79 to $269 in a Year, Where is Credo Headed?",24/7 Wall St.,2026-06-25,0.0,Stifel Raises Texas Instruments (TXN) Target After Semiconductor Momentum Improves,Insider Monkey,2026-06-25,0.421,How Credo Technology Group’s (CRDO) 1.6T Connectivity Ramp Is Feeding Its AI Data-Center Growth,Insider Monkey,2026-06-24,0.382,,,,,,,,,,
MXL,MaxLinear,AI,dsp-semi,NASDAQ,94.47,+6.57%,+14.00%,-1.72%,+410.37%,+494%,6.41,3.996,,4.71,4001171,16894971,93407971,,4.55,buy,1.82,6.57,106.57,6.57,1065.7,65.7,10657.0,657.0,14.0,114.0,14.0,1140.0,140.0,11400.0,1400.0,-1.72,98.28,-1.72,982.8,-17.2,9828.0,-172.0,410.37,510.37,410.37,5103.7,4103.7,51037.0,41037.0,494.0,594.0,494.0,5940.0,4940.0,59400.0,49400.0,Infrastructure Takes Center Stage for MaxLinear: What Lies Ahead?,Zacks,2026-06-23,-0.421,"Dow Jones Futures: Iran Says Hormuz Closed But New Talks To Start; Nvidia, SpaceX Are Stocks To Watch",Investor's Business Daily,2026-06-21,0.0,Strength Seen in NXP (NXPI): Can Its 5.1% Jump Turn into More Strength?,Zacks,2026-06-19,0.771,,,,,,,,,,
KEYS,Keysight Technologies,AI,test-equip,NYSE,360.06,+1.71%,+2.67%,+1.21%,+74.29%,+113%,46.626,1.221,57.89,1.41,1142440,7800240,34405540,,1.41,buy,1.77,1.71,101.71,1.71,1017.1,17.1,10171.0,171.0,2.67,102.67,2.67,1026.7,26.7,10267.0,267.0,1.21,101.21,1.21,1012.1,12.1,10121.0,121.0,74.29,174.29,74.29,1742.9,742.9,17429.0,7429.0,113.0,213.0,113.0,2130.0,1130.0,21300.0,11300.0,"Breakout Watch: This Firm Helps Nvidia, TSM And Intel Bring AI Ideas To Market",Investor's Business Daily,2026-06-25,0.382,Keysight Technologies (KEYS) Benefits from Multiple Tailwinds,Insider Monkey,2026-06-25,0.382,Keysight Technologies (KEYS) Rallied on Earnings Beat and Improved Outlook,Insider Monkey,2026-06-25,0.477,,,,,,,,,,
VIAV,Viavi Solutions,AI,test-equip,NASDAQ,50.44,-1.29%,+3.51%,-6.23%,+177.91%,+398%,9.428,1.188,,7.17,4774606,74938706,185846906,,7.13,none,,-1.29,98.71,-1.29,987.1,-12.9,9871.0,-129.0,3.51,103.51,3.51,1035.1,35.1,10351.0,351.0,-6.23,93.77,-6.23,937.7,-62.3,9377.0,-623.0,177.91,277.91,177.91,2779.1,1779.1,27791.0,17791.0,398.0,498.0,398.0,4980.0,3980.0,49800.0,39800.0,Can Viavi's New Validation Solution Shape the Future of AI Networking?,Zacks,2026-06-24,0.318,1 High-Flying Stock to Consider Right Now and 2 That Underwhelm,StockStory,2026-06-24,0.0,"Stocks making big moves yesterday: Shutterstock, Viavi Solutions, Micron, Palantir Technologies, and IonQ",StockStory,2026-06-23,0.178,,,,,,,,,,
AXTI,AXT Inc,AI,materials,NASDAQ,69.06,-7.99%,-25.02%,-47.92%,+312.05%,+3132%,3.424,1.811,,11.72,9003761,60274561,213014261,,11.65,buy,1.8,-7.99,92.01,-7.99,920.1,-79.9,9201.0,-799.0,-25.02,74.98,-25.02,749.8,-250.2,7498.0,-2502.0,-47.92,52.08,-47.92,520.8,-479.2,5208.0,-4792.0,312.05,412.05,312.05,4120.5,3120.5,41205.0,31205.0,3132.0,3232.0,3132.0,32320.0,31320.0,323200.0,313200.0,AXT vs. DIOD: Which Emerging Chip Stock Looks More Attractive in 2026?,Zacks,2026-06-25,0.493,Can AXTI Deliver Its Biggest Indium Phosphide Quarter Ever?,Zacks,2026-06-24,0.0,AXT Subsidiary Enters Long-Term Supply Agreement With Nanjing Casela Technologies,MT Newswires,2026-06-17,0.494,,,,,,,,,,
AMGN,Amgen,Biotech,large-cap,NASDAQ,352.82,+0.89%,+3.27%,+5.02%,+9.25%,+26%,144.289,0.416,24.55,2.76,2232382,17600982,66522082,287.0,2.2,buy,2.46,0.89,100.89,0.89,1008.9,8.9,10089.0,89.0,3.27,103.27,3.27,1032.7,32.7,10327.0,327.0,5.02,105.02,5.02,1050.2,50.2,10502.0,502.0,9.25,109.25,9.25,1092.5,92.5,10925.0,925.0,26.0,126.0,26.0,1260.0,260.0,12600.0,2600.0,2 Healthcare Stocks to Consider Right Now and 1 We Brush Off,StockStory,2026-06-25,0.0,Amgen (AMGN) Increases Despite Market Slip: Here's What You Need to Know,Zacks,2026-06-24,0.0,Amgen Inc. (AMGN) Price Target Raised to $303 After Q1 Model Update,Insider Monkey,2026-06-24,0.0,,,,,,,,,,
GILD,Gilead Sciences,Biotech,large-cap,NASDAQ,123.84,-0.89%,-1.28%,-6.79%,+3.09%,+16%,116.507,0.331,16.85,6.83,6866191,45212791,195725991,262.0,2.07,buy,1.67,-0.89,99.11,-0.89,991.1,-8.9,9911.0,-89.0,-1.28,98.72,-1.28,987.2,-12.8,9872.0,-128.0,-6.79,93.21,-6.79,932.1,-67.9,9321.0,-679.0,3.09,103.09,3.09,1030.9,30.9,10309.0,309.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,Gilead's Breast Cancer Drug Trodelvy Wins FDA Nod for Expanded Use,Zacks,2026-06-25,-0.178,New Drugs Are Replacing Chemo for Aggressive Breast Cancer,The Wall Street Journal,2026-06-24,-0.718,VERAXA Biotech Expands R&D Hub in Heidelberg as Programs Advance Towards Clinical Development,Exec Edge,2026-06-24,0.103,,,,,,,,,,
REGN,Regeneron Pharmaceuticals,Biotech,large-cap,NASDAQ,620.14,+0.45%,+2.01%,-2.28%,-19.90%,+20%,49.264,0.238,15.14,0.96,696664,7029664,26388264,60.0,3.03,buy,1.72,0.45,100.45,0.45,1004.5,4.5,10045.0,45.0,2.01,102.01,2.01,1020.1,20.1,10201.0,201.0,-2.28,97.72,-2.28,977.2,-22.8,9772.0,-228.0,-19.9,80.1,-19.9,801.0,-199.0,8010.0,-1990.0,20.0,120.0,20.0,1200.0,200.0,12000.0,2000.0,Is Kymera Therapeutics The Next Big Rival To Regeneron And Sanofi?,Investor's Business Daily,2026-06-25,0.0,Is AbbVie a Buy After Its Purchase of Apogee?,Motley Fool,2026-06-25,0.0,Will Priority-Reviewed Quarterly siRNA gMG Therapy Change Regeneron Pharmaceuticals' (REGN) Narrative?,Simply Wall St.,2026-06-24,0.0,,,,,,,,,,
VRTX,Vertex Pharmaceuticals,Biotech,large-cap,NASDAQ,480.18,+1.61%,+4.62%,+10.15%,+6.20%,+7%,92.348,0.31,28.46,1.29,1520380,9301480,31077080,,2.0,buy,1.61,1.61,101.61,1.61,1016.1,16.1,10161.0,161.0,4.62,104.62,4.62,1046.2,46.2,10462.0,462.0,10.15,110.15,10.15,1101.5,101.5,11015.0,1015.0,6.2,106.2,6.2,1062.0,62.0,10620.0,620.0,7.0,107.0,7.0,1070.0,70.0,10700.0,700.0,Why the Market Dipped But Vertex Pharmaceuticals (VRTX) Gained Today,Zacks,2026-06-24,0.527,The Biotech Sector Looks Ready for a Multi-Year Breakout—Here's What to Watch.,MarketBeat,2026-06-23,0.361,Vertex Pharmaceuticals (VRTX) Stock After Strong Multi‑Year Run Is The Price Still Reasonable,Simply Wall St.,2026-06-23,0.511,9,buy,0.65,"+7.45% 1M, +3.99% 1W, analyst consensus strong buy (score 1.61) with positive news sentiment 0.275. P/E 27.78 but zero dividend; pipeline drivers include cystic fibrosis leadership and pain therapy expansion.",+7.45% 1M; Analyst score 1.61 (buy); News sentiment 0.275; Cystic fibrosis dominance,,,,,
BIIB,Biogen,Biotech,large-cap,NASDAQ,201.96,-0.37%,+1.66%,+4.60%,+13.58%,+57%,22.593,0.177,21.72,1.2,1106194,6913294,23551694,,3.6,buy,1.97,-0.37,99.63,-0.37,996.3,-3.7,9963.0,-37.0,1.66,101.66,1.66,1016.6,16.6,10166.0,166.0,4.6,104.6,4.6,1046.0,46.0,10460.0,460.0,13.58,113.58,13.58,1135.8,135.8,11358.0,1358.0,57.0,157.0,57.0,1570.0,570.0,15700.0,5700.0,Therapeutics Stocks Q1 Recap: Benchmarking Biogen (NASDAQ:BIIB),StockStory,2026-06-23,0.0,Biogen (BIIB) Stock Could Be 10.3% Undervalued on Its Pipeline Narrative,Simply Wall St.,2026-06-20,0.0,Biogen to acquire RayThera for up to $1bn,Pharmaceutical Technology,2026-06-19,0.0,,,,,,,,,,
BMY,Bristol-Myers Squibb,Biotech,large-cap,NYSE,55.39,+0.98%,+0.20%,-4.55%,+4.68%,+18%,85.708,0.238,15.52,11.2,11154657,90973257,299877557,458.0,1.89,none,,0.98,100.98,0.98,1009.8,9.8,10098.0,98.0,0.2,100.2,0.2,1002.0,2.0,10020.0,20.0,-4.55,95.45,-4.55,954.5,-45.5,9545.0,-455.0,4.68,104.68,4.68,1046.8,46.8,10468.0,468.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,3 Top-Ranked Dividend Stocks: A Smarter Way to Boost Your Retirement Income,Zacks,2026-06-25,0.691,3 Under-the-Radar Biotech Takeover Targets for the Next Pharma Buying Spree,24/7 Wall St.,2026-06-25,0.0,"Revisiting Stock Picks Intel, Progressive, Bristol Myers Squibb",Barrons.com,2026-06-25,0.0,,,,,,,,,,
AZN,AstraZeneca,Biotech,uk-listed,LSE,14062.0,+1.09%,+6.90%,+0.73%,+3.47%,+37%,2.181,0.214,27.9,2.15,1769275,12689147,51653362,170.0,,buy,1.61,1.09,101.09,1.09,1010.9,10.9,10109.0,109.0,6.9,106.9,6.9,1069.0,69.0,10690.0,690.0,0.73,100.73,0.73,1007.3,7.3,10073.0,73.0,3.47,103.47,3.47,1034.7,34.7,10347.0,347.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,Candel Therapeutics Designates Mark Sims as CCO,Exec Edge,2026-06-25,0.0,FDA Expands IONS' Tryngolza Label to Treat Severe Hypertriglyceridemia,Zacks,2026-06-25,0.128,A $30 Billion Cancer Breakthrough Is Under Threat From Global Conflicts,Bloomberg,2026-06-24,-0.886,,,,,,,,,,
GSK,GSK,Biotech,uk-listed,LSE,1983.5,+1.72%,+3.15%,+3.04%,+8.32%,+40%,0.795,0.294,13.97,7.69,8581212,41501179,178161747,349.0,,hold,2.81,1.72,101.72,1.72,1017.2,17.2,10172.0,172.0,3.15,103.15,3.15,1031.5,31.5,10315.0,315.0,3.04,103.04,3.04,1030.4,30.4,10304.0,304.0,8.32,108.32,8.32,1083.2,83.2,10832.0,832.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,FDA Expands IONS' Tryngolza Label to Treat Severe Hypertriglyceridemia,Zacks,2026-06-25,0.128,Is GSK plc (GSK) Expanding Its Anti-Infectives Leadership With New FDA-Approved Therapy?,Insider Monkey,2026-06-24,0.0,"Top Analyst Reports for Micron Technology, Coca-Cola & Arista Networks",Zacks,2026-06-23,0.202,,,,,,,,,,
